protocol_id,submission_no,brand_id,manufacturer_id,manufacturer_name,brand_name
61919,256573,243789,5847,SANOFI AVENTIS,DUPILUMAB (SAR231893/REGN668)
62653,258607,245909,8234,PRINCESS MARGARET CANCER CENTRE,VENETOCLAX / AZACITIDINE
62838,258608,245910,11672,ENDEAVOR BIOMEDICINES,TALADEGIB (ENV-101)
62014,256855,244082,6477,XENON PHARMACEUTICALS INC,XEN496 (EZOGABINE)
61289,254784,241874,3601,ASTRAZENECA CANADA INC,TRASTUZUMAB DERUXTECAN (DS-8201A)
60783,253278,240265,11474,"EDITAS MEDICINE, INC.",EDIT-301
61948,256651,243870,1118,ST JOSEPHS HEALTH CENTRE LONDON,BRENTUXIMAB VEDOTIN
62368,257813,245094,8859,ULTRAGENYX PHARMACEUTICAL INC,UX701 / PREDNISOLONE
62479,258164,245454,4794,GOVERNORS OF THE UNIVERSITY OF ALBERTA,HUMULIN-R
62849,259180,246516,8085,ASTRAZENECA AB,AZD7789
60805,253359,240349,9125,IONIS PHARMACEUTICALS INC,ULEFNERSEN (ION363)
61045,254114,241135,8085,ASTRAZENECA AB,SAVOLITINIB / DURVALUMAB / SUNITINIB
63499,260038,247433,11714,INDIVIOR INC,BUPRENORPHINE (RBP-6000)
61170,254433,241475,9926,BLUEPRINT MEDICINES CORPORATION,BLU-945
62186,257337,244596,9276,INSIGHTEC,DEFINITY (PERFLUTREN) / DOXORUBICIN
61632,255365,242493,1288,VERTEX PHARMACEUTICALS INC,TRIKAFTA
63333,260673,248103,4361,UNIVERSITY HEALTH NETWORK,SEMAGLUTIDE/ SITAGLIPTIN
62315,255768,242936,6098,INCYTE CORPORATION,PARSACLISIB (INCB050465)
62687,258673,245982,9295,NUBIYOTA,MET-2 / MET-4
61483,255310,242430,9891,ALBIREO AB,ODEVIXIBAT (A4250)
61854,256392,243599,9227,PROQR THERAPEUTICS,QR-421A
60674,252730,239682,8144,ABBVIE CORPORATION,LEMZOPARLIMAB/ VENETOCLAX/ AZACITIDINE
61017,253999,241017,9847,AMO PHARMA LTD,TIDEGLUSIB
60645,252918,239885,10992,BRISTOL-MYERS SQUIBB CANADA CO.,BMS-986416 (AVID200) / OPDIVO
64022,262738,250295,4544,ALEXION PHARMACEUTICALS INC,DANICOPAN (ALXN2040)
60952,253841,240855,11499,LIB THERAPEUTIC LLC,LIB003
62958,259626,246981,9126,"CANADIAN CANCER TRIALS GROUP, CANCER RESEARCH INSTITUTE, QUEEN'S UNIVERSITY",TUCATINIB
62959,259628,246984,2445,MCMASTER UNIVERSITY,CANNABIS (CANNABIDIOL-DELTA-9-TETRAHYDROCANNABINOL)
61397,255099,242204,12157,RAIN ONCOLOGY INC,MILADEMETAN (RAIN-32)
61400,255104,242209,28,HOFFMANN-LA ROCHE LIMITED,"GIREDESTRANT (GDC-9545, RO7197597) / LETROZOLE / ANASTROZOLE / EXEMESTANE / TAMOXIFEN"
61688,255874,243050,11592,SBI ALAPHARMA CANADA INC.,AMINOLEVULINIC ACID
60967,253900,240919,5552,LAWSON HEALTH RESEARCH INSTITUTE,QUETIAPINE
61320,254915,242010,11551,PULMOCIDE LTD,OPELCONAZOLE (PC945)
61881,256475,243683,8178,UNIVERSITY OF PENNSYLVANIA,ORENCIA
60709,253107,240084,11468,VIRACTA THERAPEUTICS INC.,NANATINOSTAT/ VALGANCICLOVIR/ GANCICLOVIR
62056,256965,244201,6905,ACCELERON PHARMA INC,SOTATERCEPT (ACE-011)
63692,261727,249237,5120,"PHARMA MAR, S.A.",LURBINECTEDIN (PM01183) / TOPOTECAN / IRINOTECAN
60660,252953,239923,3601,ASTRAZENECA CANADA INC,BENRALIZUMAB (MEDI-563)
61144,254351,241389,4091,GLAXOSMITHKLINE INC,RESPIRATORY SYNCYTIAL VIRUS (RSV) PREFUSION PROTEIN F3 OLDER ADULT (RSVPREF3 OA) VACCINE (GSK3844766A)
62370,257819,245100,28,HOFFMANN-LA ROCHE LIMITED,TECENTRIQ
60855,253562,240555,11495,"NIMBUS LAKSHMI, INC.",NDI-034858
64040,262764,250325,7360,QU BIOLOGICS INC,QBKPN SITE SPECIFIC IMMUNOMODULATOR (SSI)
64106,262982,250553,10498,HORIZON THERAPEUTICS IRELAND DAC,"FIPAXALPARANT (AMG 670, HZN-825)"
65448,266873,254652,11939,"PRIOVANT THERAPEUTICS, INC",BREPOCITINIB (PF-06700841)
64500,264126,251764,5947,MCMASTER UNIVERSITY MEDICAL CENTRE,TRYPTOPHAN
64776,264903,252595,9276,INSIGHTEC,PERFLUTREN /PEMBROLIZUMAB
65363,265195,252905,10155,PFIZER CANADA ULC,MARSTACIMAB (PF-06741086)
63715,261816,249337,6763,GILEAD SCIENCES CANADA INC,TRODELVY / PEMBROLIZUMAB
63716,261818,249339,6763,GILEAD SCIENCES CANADA INC,TRODELVY
61605,255122,242227,9770,FUSION PHARMACEUTICALS INC.,"[225AC]-FPI-1966, [111IN]-FPI-1967, FPI-1963"
63239,260439,247857,10844,MITSUBISHI TANABE PHARMA DEVELOPMENT AMERICA INC,EDARAVONE (MT-1186)
61571,255567,242732,488,ELI LILLY CANADA INC,LY3372689 / FLORTAUCIPIR 18F
63263,260510,247930,7263,OTTAWA HOSPITAL RESEARCH INSTITUTE,ALLOGENIC UMBILICAL CORD MESENCHYMAL STROMAL CELLS (UC-MSCS)
62777,258892,246213,7921,SALIX PHARMACEUTICALS INC,RIFAXIMIN
61276,254758,241848,7516,JANSSEN INC,DARATUMUMAB / LENALIDOMIDE
63067,260086,247482,9905,SASKATCHEWAN HEALTH AUTHORITY ¿ REGINA AREA,FERRIC DERISOMALTOSE / IRON SUCROSE
61473,255296,242416,6048,SANOFI-AVENTIS CANADA INC,RILZABRUTINIB (SAR444671)
61188,254468,241510,28,HOFFMANN-LA ROCHE LIMITED,MOSUNETUZUMAB (BTCT4465A; RO7030816) \ TIRAGOLUMAB (RO7092284) \ ATEZOLIZUMAB (RO5541267) \ TOCILIZUMAB (RO4877533)
62373,257828,245109,8900,AGIOS PHARMACEUTICALS INC,MITAPIVAT (AG-348)
62784,258445,245737,2932,NOVARTIS PHARMACEUTICALS CANADA INC,REMIBRUTINIB (LOU064) / TERIFLUNOMIDE
63432,260987,248436,751,REGENERON PHARMACEUTICALS INC,POZELIMAB (REGN3918) / CEMDISIRAN (ALN-CC5) / RAVULIZUMAB
63469,261083,248549,158,AMGEN CANADA INC,SOTORASIB (AMG 510)
63849,262203,249736,8950,"SAGE THERAPEUTICS, INC",SAGE-718
61500,255369,242497,11588,DR. RUDOLF UHER,FLUOXETINE/ SERTRALINE/ ESCITALOPRAM
62196,257383,244647,10056,CALLIDITAS THERAPEUTICS AB,SETANAXIB (GKT137831)
63030,260009,247404,11711,CYBIN THERAPEUTICS INC.,PSILOCYBIN
62429,257975,245265,10748,ANAVEX CANADA LTD.,BLARCAMESINE (ANAVEX2-73)
61650,255742,242912,11587,SHAANXI MICOT TECHNOLOGY CO. LTD,MT1002
64036,262149,249682,11182,SEAGEN INC.,SGN-ALPV
63109,260163,247565,2051,UNIVERSITY OF MANITOBA,CANNABIS (CANNABIDIOL-DELTA-9-TETRAHYDROCANNABINOL)
63340,260381,247795,6098,INCYTE CORPORATION,RUXOLITINIB (INCB018424)
63983,262623,250175,11800,"INCARDA THERAPEUTICS, INC.",FLECAINIDE (FLECIH-103)
61084,254218,241251,4544,ALEXION PHARMACEUTICALS INC,ALXN2050
63341,260467,247888,2932,NOVARTIS PHARMACEUTICALS CANADA INC,WNT974 (LGK974)/ SPARTALIZUMAB (PDR001)
63460,261062,248524,3601,ASTRAZENECA CANADA INC,IMFINZI / TREMELIMUMAB / LENVIMA
60424,252244,239185,10359,SANOTIZE RESEARCH & DEVELOPMENT CORP,NITRIC OXIDE
60840,253504,240497,10201,DICERNA PHARMACEUTICALS INC,NEDOSIRAN (DCR-PHXC)
63302,260607,248034,6740,PTC THERAPEUTICS INC,EMVODODSTAT (PTC299)
60677,252644,239591,7011,MULTIDISIPLINARY ASSOCIATION FOR PSYCHEDELIC STUDIES,MDMA (METHYLENEDIOXYMETHAMPHETAMINE)
63280,259667,247026,8144,ABBVIE CORPORATION,EPCORITAMAB (ABBV-GMMAB-3013) / TOCILIZUMAB
63482,261116,248582,7628,MERCK CANADA INC,BELZUTIFAN (MK-6482) / PEMBROLIZUMAB (MK-3475)
63483,261118,248584,7628,MERCK CANADA INC,BELZUTIFAN (MK-6482) / LENVATINIB (MK-7902)
63796,262016,249548,11781,RIPPLE THERAPEUTICS CORPORATION,IBE-814
63965,262558,250101,9422,JAZZ PHARMACEUTICALS IRELAND LIMITED,ZW25 / BGB-A317
60691,252806,239762,6098,INCYTE CORPORATION,RUXOLITINIB
61309,254845,241938,7467,IPSEN PHARMA,DYSPORT THERAPEUTIC / BOTOX
76577,300685,290907,751,REGENERON PHARMACEUTICALS INC,REGN7508 / REGN9933
76594,300747,290973,3601,ASTRAZENECA CANADA INC,AZD4512
76835,301504,291752,12674,METSERA INC,MET-224
72499,288478,277955,12592,THE GOVERNORS OF THE UNIVERSITY OF ALBERTA,KETOROLAC
77774,303796,294161,13078,ENEAPHARM,EN311
77477,303200,293537,4361,UNIVERSITY HEALTH NETWORK,FECAL MICROBIOTA TRANSPLANT (FMT) / FLUDARABINE / PROCYTOX
50024,218703,203892,8137,PRINCESS MARGARET HOSPITAL PHASE 2 CONSORTIUM,ATEZOLIZUMAB / COBIMETINIB
51406,223212,208686,8000,TEVA BRANDED PHARMACEUTICAL PRODUCTS R&D INC,DEUTETRABENAZINE (TEV-50717)
51419,223239,208713,10204,IMMUNOVANT SCIENCES GMBH,TBD (RVT 1401)
51416,223249,208726,9304,RTOG FOUNDATION,ENZALUTAMIDE
49312,216608,201596,11292,"TRAVERE THERAPEUTICS, INC.",SPARSENTAN (RE-021)
49319,216620,201608,7272,ASTELLAS PHARMA GLOBAL DEVELOPMENT INC,ZOLBETUXIMAB (IMAB362)
49531,216699,201685,7628,MERCK CANADA INC,V114
51443,223342,208830,10207,ENGAGE THERAPEUTICS INC,ALPRAZOLAM
51950,223406,208896,6045,UCB INC,PADSEVONIL (UCB0942)
49362,216798,201789,793,GENENTECH INC,DCLL9718S (RO7105339)
49385,216890,201885,6052,PET CENTRE CENTRE FOR ADDICTION AND MENTAL HEALTH,18F FEPPA
49416,216971,201971,6098,INCYTE CORPORATION,INCB054707
49417,216975,201975,7125,ALBERTA HEALTH SERVICES,CARBOPLATIN
49420,216979,201979,9126,"CANADIAN CANCER TRIALS GROUP, CANCER RESEARCH INSTITUTE, QUEEN'S UNIVERSITY",OPDIVO/ YERVOY
49431,216997,201998,10002,BC CHILDREN¿S HOSPITAL HEART CENTRE,ATROPINE
50155,219071,204295,159,ALLERGAN INC,BRAZIKUMAB
50156,219074,204298,6048,SANOFI-AVENTIS CANADA INC,REGN2810 (CEMIPLIMAB) / SAR439459
50225,219122,204355,2932,NOVARTIS PHARMACEUTICALS CANADA INC,ASCIMINIB (ABL001)/ IMATINIB/ NILOTINIB
51536,223593,209095,7263,OTTAWA HOSPITAL RESEARCH INSTITUTE,RIVAROXABAN
57060,241138,227569,9434,MESOBLAST INC,REMESTEMCEL-L
57319,241558,228000,8144,ABBVIE CORPORATION,NAVITOCLAX (ABT-263)
57315,241937,228402,9889,BEAT CHILDHOOD CANCER,EFLORNITHINE / SARGRAMOSTIM
57237,241689,228132,8074,RESEARCH INSTITUTE OF THE MCGILL UNIVERSITY HEALTH CENTRE,PULMOZYME
56706,239965,226362,8638,NRG ONCOLOGY,EXEMESTANE
56747,240138,226539,7679,SUNNYBROOK RESEARCH INSTITUTE,ISOFLURANE / SEVOFLURANE
55618,236392,222617,3300,MONTREAL NEUROLOGICAL INSTITUTE,ENOXACIN
55620,236395,222619,11666,REMEDY INSTITUTE,METHYLENEDIOXYMETHAMPHETAMINE (MDMA)
57116,241334,227767,10886,ALZHEIMER'S DISEASE COOPERATIVE STUDY (ADCS),PRAZOSIN
56414,239033,225387,10155,PFIZER CANADA ULC,ABROCITINIB (PF-04965842)
56841,240392,226800,4848,BRISTOL-MYERS SQUIBB CANADA,BMS-986278
56860,240478,226888,5557,EXELIXIS INC,CABOZANTINIB/ ATEZOLIZUMAB/ ABIRATERONE/ ENZALUTAMIDE/ PREDNISONE
57325,242007,228475,28,HOFFMANN-LA ROCHE LIMITED,RO7293583 / HUMIRA / TECENTRIQ / ACTEMRA / GAZYVA
54787,233812,219916,3601,ASTRAZENECA CANADA INC,MEDI-563 (BENRALIZUMAB)
57490,242538,229041,9279,VIIV HEALTHCARE UK LIMITED,GSK3640254
54797,233832,219937,6763,GILEAD SCIENCES CANADA INC,LENACAPAVIR (GS-6207)
52787,227483,213280,4794,GOVERNORS OF THE UNIVERSITY OF ALBERTA,NITRIC OXIDE
52807,227556,213359,6763,GILEAD SCIENCES CANADA INC,GS-4224
53630,229928,215831,2932,NOVARTIS PHARMACEUTICALS CANADA INC,RTH258 (BROLUCIZUMAB)
53655,230383,216323,1288,VERTEX PHARMACEUTICALS INC,ELEXACAFTOR (VX-445)-TEZACAFTOR-IVACAFTOR / IVACAFTOR
52863,227697,213507,7679,SUNNYBROOK RESEARCH INSTITUTE,TRIFLURIDINE-TIPIRACIL
52855,227701,213511,10357,ASPEN GLOBAL INCORPORATED,ORGARAN  (DANAPAROID SODIUM)
52858,227709,213519,32,BOEHRINGER INGELHEIM (CANADA) LTD LTEE,BI 655130
53618,230226,216155,10433,DR.COURTNEY CASSERLY,FAMPRIDINE
54212,232225,218254,2361,VANCOUVER GENERAL HOSPITAL,FECAL MICROBIOTA TRANSPLANTATION
52205,225706,211350,158,AMGEN CANADA INC,AIMOVIG
52216,225738,211390,8419,REBIOTIX INC,RBX2660
52219,225744,211396,7516,JANSSEN INC,DARZALEX / KYPROLIS / DEXAMETHASONE
52220,225746,211400,8144,ABBVIE CORPORATION,BOTOX COSMETIC
52901,227846,213660,7799,DR NAVEEN POONAI,DEXMEDETOMIDINE
52988,227848,213662,8144,ABBVIE CORPORATION,ABBV-3067 / GALICAFTOR (ABBV-2222)
52065,223682,209189,7220,UCB CANADA INC,BIMEKIZUMAB
51592,223684,209198,5950,SANOFI PASTEUR INC,SP0211 TDAP VACCINE (NGB-ALOOH) / SP0211 TDAP VACCINE (NGB-CPG-ALOOH)/ SP0211 TDAP VACCINE (NGB-E6020-ALOOH 0.5) / SP0211 TDAP VACCINE (NGB-E6020-ALOOH 1.0)
51601,223706,209217,4794,GOVERNORS OF THE UNIVERSITY OF ALBERTA,FECAL MICROBIOTA FOR TRANSPLANTATION (FMT)
50219,219251,204490,9652,THUNDER BAY REGIONAL HEALTH RESEARCH INSTITUTE,MAGNIXENE (HYPERPOLARIZED XENON-129)
50226,219270,204507,9891,ALBIREO AB,ODEVIXIBAT (A4250)
50236,219296,204536,10061,ST PAUL'S SINUS CENTRE,NITRIC OXIDE
50952,221510,206879,2932,NOVARTIS PHARMACEUTICALS CANADA INC,TISAGENLECLEUCEL (CTL019)
49509,217204,202210,1334,THE HOSPITAL FOR SICK CHILDREN,LORLATINIB (PF-06463922)
49517,217237,202244,11431,COMPASS PATHFINDER LIMITED,PSILOCYBIN
49541,217279,202287,2932,NOVARTIS PHARMACEUTICALS CANADA INC,TBD (TISAGENLECLEUCEL(CTL019))
44274,200621,184653,4361,UNIVERSITY HEALTH NETWORK,DNT-UHN-1 (ALLOGENEIC DOUBLE NEGATIVE T CELLS)
44298,200665,184695,2320,MONTREAL HEART INSTITUTE,BROMOCRIPTINE
44299,200672,184702,7175,KIADIS PHARMA NETHERLANDS BV,ATIR101 / ANTI-THYMOCYTE GLOBULIN (RABBIT) / FLUDARABINE PHOSPHATE / MELPHALAN HCL / RITUXIMAB / THIOTEPA / CYCLOPHOSPHAMIDE
45683,205167,189435,9601,RESVERLOGIX CORP,RVX000222 (APABETALONE)
45687,205176,189444,7628,MERCK CANADA INC,KEYTRUDA / CISPLATIN / FLUOROURACIL
45705,205245,189516,7263,OTTAWA HOSPITAL RESEARCH INSTITUTE,ACETYLSALICYLIC ACID / INNOHEP / FRAGMIN / LOVENOX
46359,207253,191606,7263,OTTAWA HOSPITAL RESEARCH INSTITUTE,TAMOXIFEN/ ANASTRAZOLE
44315,200750,184780,5739,MONTREAL GENERAL HOSPITAL,DEXMEDETOMIDINE
45033,203103,187232,7679,SUNNYBROOK RESEARCH INSTITUTE,HYPERPOLARIZED PYRUVATE (13C)/ FLUDEOXYGLUCOSE (18F-FDG)
45038,203109,187238,8000,TEVA BRANDED PHARMACEUTICAL PRODUCTS R&D INC,TEV-48125 (FREMANEZUMAB)
45039,203111,187240,8000,TEVA BRANDED PHARMACEUTICAL PRODUCTS R&D INC,TEV-48125 (FREMANEZUMAB)
45052,203148,187279,4666,MERCK KGAA,TEPOTINIB (MSC2156119J)
45736,205345,189615,6061,REATA PHARMACEUTICALS INC,BARDOXOLONE (RTA-402)
44339,200872,184906,9126,"CANADIAN CANCER TRIALS GROUP, CANCER RESEARCH INSTITUTE, QUEEN'S UNIVERSITY",CEDIRANIB/ OLAPARIB
45114,203255,187389,7628,MERCK CANADA INC,V-114 (POLYSACCHARIDE 15-VALENT PNEUMOCOCCAL CONJUGATE VACCINE)
45776,205468,189738,9285,"SPYRYX BIOSCIENCES, INC",SPX-101
43632,198692,182668,7617,CLOVIS ONCOLOGY INC,RUCAPARIB (CO-338)/ PACLITAXEL/ CISPLATIN/ CARBOPLATIN/ GEMCITABINE
45117,203354,187520,9126,"CANADIAN CANCER TRIALS GROUP, CANCER RESEARCH INSTITUTE, QUEEN'S UNIVERSITY",TECENTRIQ
45842,205571,189839,2932,NOVARTIS PHARMACEUTICALS CANADA INC,ASCIMINIB (ABL-001)/ BOSUTINIB
45843,205635,189901,8843,VBI VACCINES,SCI-B-VAC
43669,198855,182839,9409,NOVOTERIS LLC,NITRIC OXIDE
43679,198881,182864,2882,OCTAPHARMA PHARMAZEUTIKA PRODUKTIONSGES M B H,OCTAFIBRIN
43692,198923,182909,9312,ADAPTIMMUNE LLC,MAGE-A10C796T / FLUDARABINE PHOSPHATE / CYCLOPHOSPHAMIDE
44402,201168,185218,9360,BAXALTA INNOVATIONS GMBH,BAX 855
44439,201291,185349,4794,GOVERNORS OF THE UNIVERSITY OF ALBERTA,PKX-001 / MABCAMPATH / SIMULECT / CELLCEPT / ENBREL / KINERET / PROGRAF
45161,203503,187670,7460,EISAI LIMITED,ELENBECESTAT (E2609) /  FLORBETABEN (18F)
45166,203519,187687,2932,NOVARTIS PHARMACEUTICALS CANADA INC,PDR001 / PEMETREXED / CISPLATIN / PACLITAXEL / CARBOPLATIN / GEMCITABINE
45917,205827,190099,1268,HOPITAL MAISONNEUVE ROSEMONT,LENALIDOMIDE/ DEXAMETHASONE
43720,199002,182988,9043,REGENXBIO  INC,ADENO-ASSOCIATED VIRUS VECTOR TYPE 8 ENCODING HLDLR
43744,199047,183030,28,HOFFMANN-LA ROCHE LIMITED,ESBRIET (PIRFENIDONE)/ SILDENAFIL
43753,199062,183043,2445,MCMASTER UNIVERSITY,PANTOPRAZOLE
43756,199067,183048,1288,VERTEX PHARMACEUTICALS INC,VX-440 / TEZACAFTOR (VX-661)-IVACAFTOR/ TEZACAFTOR (VX-661)/ IVACAFTOR
43769,199109,183090,5215,PROMETHEUS LABORATORIES INCORPORATED USA,LT-02 (PHOSPHATIDYL CHOLINE)
52255,225745,211399,2932,NOVARTIS PHARMACEUTICALS CANADA INC,RIBOCICLIB (LEE011)/ LETROZOLE/ ANASTROZOLE/ GOSERELIN
52931,227925,213753,2008,ST MICHAELS HOSPITAL,APIXABAN
53711,230538,216482,8234,PRINCESS MARGARET CANCER CENTRE,ENASIDENIB (AG-221) / VENETOCLAX
52289,225954,211630,8974,ACERTA PHARMA BV,ACALABRUTINIB (ACP-196) / RITUXIMAB / LENALIDOMIDE / FLUDEOXYGLUCOSE 18F
53000,228197,214030,3867,BIOGEN INC,BIIB094
53721,230578,216526,9490,RA PHARMACEUTICALS INC,ZILUCOPLAN (RA101495)
54223,232250,218277,10554,"ARCUTIS BIOTHERAPEUTICS, INC",ROFLUMILAST (ARQ-154)
52311,226022,211703,4404,MCGILL UNIVERSITY HEALTH CENTRE,LEUPROLIDE
52319,226042,211724,1334,THE HOSPITAL FOR SICK CHILDREN,HYDROXYCHLOROQUINE
52334,226084,211767,4848,BRISTOL-MYERS SQUIBB CANADA,BMS-986165 / MYCOPHENOLATE
57053,230853,216817,4848,BRISTOL-MYERS SQUIBB CANADA,OZANIMOD (RPC-1063)
53697,230493,216436,28,HOFFMANN-LA ROCHE LIMITED,IPATASERTIB / PACLITAXEL / ATEZOLIZUMAB
54556,233152,219229,2932,NOVARTIS PHARMACEUTICALS CANADA INC,TROPIFEXOR (LJN452) / LICOGLIFLOZIN (LIK066)
54547,233172,219252,6554,CSL BEHRING GMBH,PRIVIGEN (IMMUNOGLOBULIN [HUMAN]; IGPRO10)
54549,233179,219259,10155,PFIZER CANADA ULC,MARSTACIMAB
54560,233200,219281,10531,"APPLIED THERAPEUTICS, INC.",AT-001
53747,230652,216606,6763,GILEAD SCIENCES CANADA INC,GS-4875
52412,226396,212147,6711,UNIVERSITY OF NORTH CAROLINA,SILDENAFIL
53088,228513,214368,9669,"SERENE, LLC",ASCORBIC HOMOGENOUS TIN COLLOID (AHTC)
54680,233460,219556,10074,ADVICENNE,ADV7103 (POTASSIUM CITRATE-POTASSIUM BICARBONATE)
52445,226501,212258,6763,GILEAD SCIENCES CANADA INC,CILOFEXOR (CILO; GS-9674)
53925,231338,217321,10461,DR PAVANI CHALASANI,PALBOCICLIB
53700,230501,216444,8998,MILESTONE PHARMACEUTICALS INC,ETRIPAMIL (MSP-2017)
54582,233264,219345,3545,LONDON HEALTH SCIENCES CENTRE,FECAL TRANSPLANTATION (FECAL MICROBIOTA THERAPY)
53196,228799,214659,8234,PRINCESS MARGARET CANCER CENTRE,THIOTEPA
53951,231427,217418,4794,GOVERNORS OF THE UNIVERSITY OF ALBERTA,NITRIC OXIDE
53953,231429,217420,4794,GOVERNORS OF THE UNIVERSITY OF ALBERTA,NITRIC OXIDE
52711,226747,212506,1954,BAYER INC,EYLEA (AFLIBERCEPT)
52545,226753,212512,1334,THE HOSPITAL FOR SICK CHILDREN,"GLUCOVISION ([F18]-FDG PHOSPHATE, [F18]-FDG CITRATE)"
53999,231559,217554,4034,ROBARTS RESEARCH INSTITUTE,HYPERPOLARIZED XENON-129
52590,226860,212619,10011,ASSEMBLY BIOSCIENCES INCORPORATED,ABI-M201
52593,226863,212622,3225,MONTREAL CHILDRENS HOSPITAL,SILDENAFIL
52595,226866,212625,10155,PFIZER CANADA ULC,BREPOCITINIB (PF-06700841)
52605,226884,212647,3464,UNITED THERAPEUTICS CORPORATION,TREPROSTINIL
52609,226893,212655,3464,UNITED THERAPEUTICS CORPORATION,TREPROSTINIL
52610,226896,212659,158,AMGEN CANADA INC,AMG 427
53250,229080,214957,10397,"AROG PHARMACEUTICALS, INC",CRENOLANIB
54044,231706,217711,6098,INCYTE CORPORATION,RUXOLITINIB
54059,231752,217757,6987,HAMILTON HEALTH SCIENCES CORPORATION,COLCHICINE
54097,231851,217868,8085,ASTRAZENECA AB,DURVALUMAB (MEDI4736) / INFLECTRA (INFLIXIMAB FOR INJECTION) / TEVA-MYCOPHENOLATE (MYCOPHENOLATE MOFETIL)
52656,227032,212809,10191,OBSEVA S.A,LINZAGOLIX/ ESTRADIOL-NORETHINDRONE
53297,229275,215155,9125,IONIS PHARMACEUTICALS INC,ISIS 696844
53300,229288,215168,11986,OHB NEONATOLOGY LTD,MECASERMIN RINFABATE (OHB-607 [PREVIOUSLY KNOWN AS SHP607])
54756,231981,218000,8144,ABBVIE CORPORATION,ELEZANUMAB (ABT-555)
53989,231511,217504,728,MCGILL UNIVERSITY,PRAMLINTIDE
52712,227245,213032,10386,DR KANECIA ZIMMERMAN,HYDROMORPHONE/ KETOROLAC/ KETAMINE/ OXYCODONE/ MORPHINE
52783,227452,213248,28,HOFFMANN-LA ROCHE LIMITED,RO7009789 / VANUCIZUMAB (RO5520985) / BEVACIZUMAB/ TECHNELITE/ULTRA-TECHNEKOW DTE (SODIUM PERTECHNETATE TC-99M)
78232,305729,296189,13155,AZIENDA SOCIO SANITARIA TERRITORIALE GRANDE OSPEDALE METROPOLITANO NIGUARDA,METHYLPREDNISOLONE
73158,290553,280264,793,GENENTECH INC,"GDC-7035 (RO7782493, KRAS G12DI) / PANITUMUMAB"
73846,292579,282415,9125,IONIS PHARMACEUTICALS INC,ION269 (ION-1620705)
74968,296309,286329,10617,C17 COUNCIL,TAMOXIFEN / ETOPOSIDE PHOSPHATE
72925,289866,279498,11961,ROOTS TO THRIVE,PSILOCYBIN
73705,292202,282022,12730,"RECURSION PHARMACEUTICALS, INC.",REC-1245
75598,298020,288134,8133,BOEHRINGER INGELHEIM INTERNATIONAL GMBH,VICADROSTAT (BI 690517) / EMPAGLIFLOZIN (BI 10773)
75603,298027,288141,793,GENENTECH INC,RO7837195
73063,290343,280021,12671,LABORATOIRES THÉA,ULTEVURSEN
72603,288790,278290,12195,"VERVE THERAPEUTICS, INC., A WHOLLY OWNED SUBSIDIARY OF ELI LILLY AND COMPANY",VERVE-201
72816,289556,279154,6048,SANOFI-AVENTIS CANADA INC,FREXALIMAB (SAR441344) / RILZABRUTINIB (SAR444671) / BRIVEKIMIG (SAR442970)
74645,295335,285306,7628,MERCK CANADA INC,MK-4700 / KEYTRUDA
74646,295338,285309,7628,MERCK CANADA INC,MK-5890 / KEYTRUDA / ABRAXANE / CARBOPLATIN / DOXORUBICIN / EPIRUBICIN / CYCLOPHOSPHAMIDE / CAPECITABINE / LYNPARZA
78342,306034,296516,28,HOFFMANN-LA ROCHE LIMITED,RO7795068 (CT-388)
72964,290007,279657,1954,BAYER INC,SEVABERTINIB (BAY 2927088) / PEMBROLIZUMAB / CISPLATIN / CARBOPLATIN / PEMETREXED
73732,292278,282104,7263,OTTAWA HOSPITAL RESEARCH INSTITUTE,HYDROXYCHLOROQUINE
72256,287786,277214,8593,CSL BEHRING,HIZENTRA
76186,299575,289747,793,GENENTECH INC,"GDC-4198 (RGT-419B, RO7840734) / GIREDESTRANT (GDC-9545, RO7197597) / ABEMACICLIB"
76234,299727,289907,158,AMGEN CANADA INC,AMG 410 / PANITUMUMAB / PEMBROLIZUMAB
76490,300443,290644,12984,DR. POUYA AZAR,NALOXONE / BUPRENORPHINE / NALOXONE-BUPRENORPHINE
72552,288626,278115,7516,JANSSEN INC,BLEXIMENIB (JNJ-75276617)
72387,288139,277593,7628,MERCK CANADA INC,MK-7240
73125,290489,280196,10061,ST PAUL'S SINUS CENTRE,TEZSPIRE
73448,291485,281273,9126,"CANADIAN CANCER TRIALS GROUP, CANCER RESEARCH INSTITUTE, QUEEN'S UNIVERSITY",LND101
74283,294310,284232,8297,OTTAWA HEART INSTITUTE RESEARCH CORPORATION,18F-FLUORODEOXYGLUCOSE (18F-FDG)
72837,289607,279211,7516,JANSSEN INC,RYBREVANT (AMIVANTAMAB) / ERBITUX (CETUXIMAB)
75969,299030,289184,9809,"KINIKSA PHARMACEUTICALS, LTD.",KPL-387
73771,292374,282202,7628,MERCK CANADA INC,ZILOVERTAMAB VEDOTIN (MK-2140) / RITUXIMAB / CYCLOPHOSPHAMIDE / DOXORUBICIN / PREDNISONE
73152,288687,278180,53,FERRING INC,ADSTILADRIN
77519,303354,293698,2445,MCMASTER UNIVERSITY,MORPHINE / PREGABALIN
73017,290159,279814,11008,PROVIDENCE HEALTH CARE-SAINT PAUL'S HOSPITAL,LEMBOREXANT
75229,297087,287168,12497,"APOGEE THERAPEUTICS, INC",APG777 / APG990
